liga,temporada,equipo,sector,passes,avg_dist,completion
Italy_Serie_A,2025-2026,FC Internazionale Milano,15,1310,19.6,65.3
Italy_Serie_A,2025-2026,Hellas Verona FC,0,1320,22.04,48.8
Italy_Serie_A,2025-2026,Hellas Verona FC,1,909,19.17,64.9
Italy_Serie_A,2025-2026,Hellas Verona FC,2,935,17.31,77.2
Italy_Serie_A,2025-2026,Hellas Verona FC,3,894,17.03,81.5
Italy_Serie_A,2025-2026,Hellas Verona FC,4,652,15.64,86.8
Italy_Serie_A,2025-2026,Hellas Verona FC,5,452,14.62,93.8
Italy_Serie_A,2025-2026,Hellas Verona FC,6,401,15.05,95.8
Italy_Serie_A,2025-2026,Hellas Verona FC,7,380,13.57,93.9
Italy_Serie_A,2025-2026,Hellas Verona FC,8,441,13.59,93.4
Italy_Serie_A,2025-2026,Hellas Verona FC,9,460,14.77,95.9
Italy_Serie_A,2025-2026,Hellas Verona FC,10,512,14.52,96.9
Italy_Serie_A,2025-2026,Hellas Verona FC,11,619,15.49,90.3
Italy_Serie_A,2025-2026,Hellas Verona FC,12,803,16.96,84.1
Italy_Serie_A,2025-2026,Hellas Verona FC,13,842,18.37,75.7
Italy_Serie_A,2025-2026,Hellas Verona FC,14,885,20.41,63.8
Italy_Serie_A,2025-2026,Hellas Verona FC,15,1333,25.79,49.7
Eredivisie,2025-2026,Alkmaar Zaanstreek,0,1391,24.12,58.9
Eredivisie,2025-2026,Alkmaar Zaanstreek,1,1091,19.11,70.9
Eredivisie,2025-2026,Alkmaar Zaanstreek,2,1190,17.2,82.5
Eredivisie,2025-2026,Alkmaar Zaanstreek,3,1094,16.68,85.1
Eredivisie,2025-2026,Alkmaar Zaanstreek,4,983,16.34,90.8
Eredivisie,2025-2026,Alkmaar Zaanstreek,5,728,15.08,94.6
Eredivisie,2025-2026,Alkmaar Zaanstreek,6,668,15.28,95.4
Eredivisie,2025-2026,Alkmaar Zaanstreek,7,580,14.12,92.2
Eredivisie,2025-2026,Alkmaar Zaanstreek,8,591,13.81,95.3
Eredivisie,2025-2026,Alkmaar Zaanstreek,9,587,14.79,95.6
Eredivisie,2025-2026,Alkmaar Zaanstreek,10,765,14.56,92.3
Eredivisie,2025-2026,Alkmaar Zaanstreek,11,863,16.99,88.1
Eredivisie,2025-2026,Alkmaar Zaanstreek,12,1089,17.24,86.9
Eredivisie,2025-2026,Alkmaar Zaanstreek,13,1051,17.6,83.6
Eredivisie,2025-2026,Alkmaar Zaanstreek,14,958,19.17,75.1
Eredivisie,2025-2026,Alkmaar Zaanstreek,15,1209,22.85,58.0
Eredivisie,2025-2026,FC Utrecht,0,1364,22.86,55.8
Eredivisie,2025-2026,FC Utrecht,1,981,19.44,70.9
Eredivisie,2025-2026,FC Utrecht,2,1119,17.43,79.7
Eredivisie,2025-2026,FC Utrecht,3,984,17.55,83.8
Eredivisie,2025-2026,FC Utrecht,4,702,15.76,89.2
Eredivisie,2025-2026,FC Utrecht,5,573,15.94,95.1
Eredivisie,2025-2026,FC Utrecht,6,452,16.42,96.2
Eredivisie,2025-2026,FC Utrecht,7,426,14.8,96.5
Eredivisie,2025-2026,FC Utrecht,8,518,14.55,95.6
Eredivisie,2025-2026,FC Utrecht,9,544,15.9,93.8
Eredivisie,2025-2026,FC Utrecht,10,545,14.97,91.4
Eredivisie,2025-2026,FC Utrecht,11,745,15.98,87.4
Eredivisie,2025-2026,FC Utrecht,12,999,17.43,81.7
Eredivisie,2025-2026,FC Utrecht,13,932,17.78,79.3
Eredivisie,2025-2026,FC Utrecht,14,861,19.66,67.6
Eredivisie,2025-2026,FC Utrecht,15,1267,24.5,55.2
Eredivisie,2025-2026,Feyenoord Rotterdam,0,1363,22.09,63.5
Eredivisie,2025-2026,Feyenoord Rotterdam,1,1116,18.67,75.3
Eredivisie,2025-2026,Feyenoord Rotterdam,2,1166,17.1,84.4
Eredivisie,2025-2026,Feyenoord Rotterdam,3,1075,16.13,85.6
Eredivisie,2025-2026,Feyenoord Rotterdam,4,853,15.16,87.9
Eredivisie,2025-2026,Feyenoord Rotterdam,5,638,14.17,91.2
Eredivisie,2025-2026,Feyenoord Rotterdam,6,550,14.57,95.8
Eredivisie,2025-2026,Feyenoord Rotterdam,7,478,13.42,96.2
Eredivisie,2025-2026,Feyenoord Rotterdam,8,532,14.23,94.0
Eredivisie,2025-2026,Feyenoord Rotterdam,9,642,14.14,96.4
Eredivisie,2025-2026,Feyenoord Rotterdam,10,671,13.9,92.5
Eredivisie,2025-2026,Feyenoord Rotterdam,11,803,15.31,86.9
Eredivisie,2025-2026,Feyenoord Rotterdam,12,1043,16.27,82.6
Eredivisie,2025-2026,Feyenoord Rotterdam,13,1125,17.79,81.2
Eredivisie,2025-2026,Feyenoord Rotterdam,14,1004,18.78,74.6
Eredivisie,2025-2026,Feyenoord Rotterdam,15,1238,21.64,59.5
Eredivisie,2025-2026,PSV Eindhoven,0,1551,20.0,67.4
Eredivisie,2025-2026,PSV Eindhoven,1,1376,18.66,81.2
Eredivisie,2025-2026,PSV Eindhoven,2,1463,16.97,86.7
Eredivisie,2025-2026,PSV Eindhoven,3,1388,16.4,87.3
Eredivisie,2025-2026,PSV Eindhoven,4,1191,15.24,89.8
Eredivisie,2025-2026,PSV Eindhoven,5,760,14.61,95.9
Eredivisie,2025-2026,PSV Eindhoven,6,782,15.1,97.2
Eredivisie,2025-2026,PSV Eindhoven,7,730,13.53,95.1
Eredivisie,2025-2026,PSV Eindhoven,8,776,13.53,95.9
Eredivisie,2025-2026,PSV Eindhoven,9,751,14.87,96.0
Eredivisie,2025-2026,PSV Eindhoven,10,898,14.82,94.4
Eredivisie,2025-2026,PSV Eindhoven,11,1140,16.1,90.4
Eredivisie,2025-2026,PSV Eindhoven,12,1426,16.57,85.4
Eredivisie,2025-2026,PSV Eindhoven,13,1371,17.35,86.6
Eredivisie,2025-2026,PSV Eindhoven,14,1237,17.69,80.8
Eredivisie,2025-2026,PSV Eindhoven,15,1485,20.11,68.8
Eredivisie,2025-2026,FC Groningen,0,1498,22.94,56.2
Eredivisie,2025-2026,FC Groningen,1,1067,19.85,67.1
Eredivisie,2025-2026,FC Groningen,2,1131,18.35,80.6
Eredivisie,2025-2026,FC Groningen,3,949,16.82,82.0
Eredivisie,2025-2026,FC Groningen,4,810,15.06,88.1
Eredivisie,2025-2026,FC Groningen,5,631,14.92,93.3
Eredivisie,2025-2026,FC Groningen,6,555,16.82,97.1
Eredivisie,2025-2026,FC Groningen,7,525,16.13,95.6
Eredivisie,2025-2026,FC Groningen,8,539,15.6,96.1
Eredivisie,2025-2026,FC Groningen,9,584,16.3,95.5
Eredivisie,2025-2026,FC Groningen,10,609,15.19,94.6
Eredivisie,2025-2026,FC Groningen,11,675,14.96,87.6
Eredivisie,2025-2026,FC Groningen,12,872,16.96,84.6
Eredivisie,2025-2026,FC Groningen,13,1043,18.93,76.7
Eredivisie,2025-2026,FC Groningen,14,1101,21.71,69.5
Eredivisie,2025-2026,FC Groningen,15,1295,23.79,55.5
Eredivisie,2025-2026,Fortuna Sittard,0,1324,26.94,46.9
Eredivisie,2025-2026,Fortuna Sittard,1,835,20.66,65.6
Eredivisie,2025-2026,Fortuna Sittard,2,891,17.78,79.3
Eredivisie,2025-2026,Fortuna Sittard,3,788,16.79,81.6
Eredivisie,2025-2026,Fortuna Sittard,4,706,14.67,88.5
Eredivisie,2025-2026,Fortuna Sittard,5,514,14.5,93.6
Eredivisie,2025-2026,Fortuna Sittard,6,442,15.5,95.7
Eredivisie,2025-2026,Fortuna Sittard,7,391,14.4,94.4
Eredivisie,2025-2026,Fortuna Sittard,8,482,14.96,93.2
Eredivisie,2025-2026,Fortuna Sittard,9,558,15.75,96.2
Eredivisie,2025-2026,Fortuna Sittard,10,495,14.24,92.5
Eredivisie,2025-2026,Fortuna Sittard,11,609,14.96,86.5
Eredivisie,2025-2026,Fortuna Sittard,12,824,16.02,80.6
Eredivisie,2025-2026,Fortuna Sittard,13,851,16.46,77.4
Eredivisie,2025-2026,Fortuna Sittard,14,802,19.4,64.7
Eredivisie,2025-2026,Fortuna Sittard,15,1226,26.4,48.2
Eredivisie,2025-2026,SBV Excelsior,0,1337,25.03,50.5
Eredivisie,2025-2026,SBV Excelsior,1,925,20.43,67.8
Eredivisie,2025-2026,SBV Excelsior,2,933,19.36,78.0
Eredivisie,2025-2026,SBV Excelsior,3,845,18.61,83.4
Eredivisie,2025-2026,SBV Excelsior,4,735,17.8,88.7
Eredivisie,2025-2026,SBV Excelsior,5,694,17.71,95.2
Eredivisie,2025-2026,SBV Excelsior,6,553,18.09,96.7
Eredivisie,2025-2026,SBV Excelsior,7,523,15.58,95.0
Eredivisie,2025-2026,SBV Excelsior,8,586,16.59,94.2
Eredivisie,2025-2026,SBV Excelsior,9,592,17.1,94.6
Eredivisie,2025-2026,SBV Excelsior,10,667,17.05,95.4
Eredivisie,2025-2026,SBV Excelsior,11,779,17.15,87.8
Eredivisie,2025-2026,SBV Excelsior,12,876,18.89,82.5
Eredivisie,2025-2026,SBV Excelsior,13,922,19.94,78.7
Eredivisie,2025-2026,SBV Excelsior,14,950,24.47,66.6
Eredivisie,2025-2026,SBV Excelsior,15,1347,26.76,50.3
Eredivisie,2025-2026,Go Ahead Eagles,0,1334,25.42,56.0
Eredivisie,2025-2026,Go Ahead Eagles,1,1036,21.31,69.5
Eredivisie,2025-2026,Go Ahead Eagles,2,981,19.17,77.4
Eredivisie,2025-2026,Go Ahead Eagles,3,949,18.61,82.9
Eredivisie,2025-2026,Go Ahead Eagles,4,784,15.97,86.1
Eredivisie,2025-2026,Go Ahead Eagles,5,673,15.36,95.4
Eredivisie,2025-2026,Go Ahead Eagles,6,550,15.92,96.5
Eredivisie,2025-2026,Go Ahead Eagles,7,486,13.9,95.3
Eredivisie,2025-2026,Go Ahead Eagles,8,597,14.72,95.1
Eredivisie,2025-2026,Go Ahead Eagles,9,601,15.19,95.2
Eredivisie,2025-2026,Go Ahead Eagles,10,676,15.72,94.4
Eredivisie,2025-2026,Go Ahead Eagles,11,776,16.78,89.0
Eredivisie,2025-2026,Go Ahead Eagles,12,952,17.46,81.6
Eredivisie,2025-2026,Go Ahead Eagles,13,1065,19.42,78.8
Eredivisie,2025-2026,Go Ahead Eagles,14,1025,21.29,71.0
Eredivisie,2025-2026,Go Ahead Eagles,15,1138,25.59,55.1
Eredivisie,2025-2026,NAC Breda,0,1386,24.18,54.4
Eredivisie,2025-2026,NAC Breda,1,1005,20.35,67.8
Eredivisie,2025-2026,NAC Breda,2,1002,17.43,79.4
Eredivisie,2025-2026,NAC Breda,3,897,17.4,83.1
Eredivisie,2025-2026,NAC Breda,4,695,15.66,87.3
Eredivisie,2025-2026,NAC Breda,5,531,14.35,93.8
Eredivisie,2025-2026,NAC Breda,6,535,15.46,95.0
Eredivisie,2025-2026,NAC Breda,7,458,14.81,94.8
Eredivisie,2025-2026,NAC Breda,8,442,14.62,95.0
Eredivisie,2025-2026,NAC Breda,9,530,15.31,95.7
Eredivisie,2025-2026,NAC Breda,10,638,14.48,93.4
Eredivisie,2025-2026,NAC Breda,11,756,16.19,85.1
Eredivisie,2025-2026,NAC Breda,12,894,17.02,74.7
Eredivisie,2025-2026,NAC Breda,13,966,17.16,74.2
Eredivisie,2025-2026,NAC Breda,14,946,18.19,69.5
Eredivisie,2025-2026,NAC Breda,15,1322,22.96,55.4
Eredivisie,2025-2026,SC Heerenveen,0,1511,25.41,55.7
Eredivisie,2025-2026,SC Heerenveen,1,1171,20.09,69.3
Eredivisie,2025-2026,SC Heerenveen,2,1148,18.23,82.4
Eredivisie,2025-2026,SC Heerenveen,3,944,16.65,83.6
Eredivisie,2025-2026,SC Heerenveen,4,751,15.58,88.7
Eredivisie,2025-2026,SC Heerenveen,5,666,14.65,94.1
Eredivisie,2025-2026,SC Heerenveen,6,565,15.44,94.9
Eredivisie,2025-2026,SC Heerenveen,7,518,14.85,94.0
Eredivisie,2025-2026,SC Heerenveen,8,542,14.74,95.8
Eredivisie,2025-2026,SC Heerenveen,9,619,15.53,96.4
Eredivisie,2025-2026,SC Heerenveen,10,673,14.79,93.2
Eredivisie,2025-2026,SC Heerenveen,11,781,16.4,85.9
Eredivisie,2025-2026,SC Heerenveen,12,956,17.05,81.7
Eredivisie,2025-2026,SC Heerenveen,13,1078,18.14,80.8
Eredivisie,2025-2026,SC Heerenveen,14,1041,19.61,71.2
Eredivisie,2025-2026,SC Heerenveen,15,1309,24.04,57.6
Eredivisie,2025-2026,SC Telstar,0,1325,24.85,53.8
Eredivisie,2025-2026,SC Telstar,1,944,22.2,67.6
Eredivisie,2025-2026,SC Telstar,2,874,19.73,78.8
Eredivisie,2025-2026,SC Telstar,3,789,18.05,80.1
Eredivisie,2025-2026,SC Telstar,4,603,16.0,85.7
Eredivisie,2025-2026,SC Telstar,5,521,15.84,93.3
Eredivisie,2025-2026,SC Telstar,6,487,16.03,95.5
Eredivisie,2025-2026,SC Telstar,7,458,15.44,92.8
Eredivisie,2025-2026,SC Telstar,8,453,15.43,94.5
Eredivisie,2025-2026,SC Telstar,9,453,15.03,95.8
Eredivisie,2025-2026,SC Telstar,10,559,15.54,91.2
Eredivisie,2025-2026,SC Telstar,11,579,15.98,86.7
Eredivisie,2025-2026,SC Telstar,12,750,18.16,77.1
Eredivisie,2025-2026,SC Telstar,13,847,19.07,75.4
Eredivisie,2025-2026,SC Telstar,14,900,22.1,68.1
Eredivisie,2025-2026,SC Telstar,15,1267,25.94,52.4
Eredivisie,2025-2026,Sparta Rotterdam,0,1257,26.8,53.9
Eredivisie,2025-2026,Sparta Rotterdam,1,960,20.74,69.5
Eredivisie,2025-2026,Sparta Rotterdam,2,973,19.27,78.5
Eredivisie,2025-2026,Sparta Rotterdam,3,938,18.52,82.4
Eredivisie,2025-2026,Sparta Rotterdam,4,775,17.07,85.7
Eredivisie,2025-2026,Sparta Rotterdam,5,595,16.35,94.3
Eredivisie,2025-2026,Sparta Rotterdam,6,578,17.49,96.0
Eredivisie,2025-2026,Sparta Rotterdam,7,512,16.18,94.5
Eredivisie,2025-2026,Sparta Rotterdam,8,458,15.64,94.3
Eredivisie,2025-2026,Sparta Rotterdam,9,538,16.07,94.6
Eredivisie,2025-2026,Sparta Rotterdam,10,614,15.22,93.2
Eredivisie,2025-2026,Sparta Rotterdam,11,677,16.65,87.0
Eredivisie,2025-2026,Sparta Rotterdam,12,889,18.26,81.8
Eredivisie,2025-2026,Sparta Rotterdam,13,1064,19.94,80.9
Eredivisie,2025-2026,Sparta Rotterdam,14,992,21.22,66.6
Eredivisie,2025-2026,Sparta Rotterdam,15,1159,26.0,56.7
Eredivisie,2025-2026,AFC Ajax,0,1433,21.93,64.9
Eredivisie,2025-2026,AFC Ajax,1,1182,18.46,74.6
Eredivisie,2025-2026,AFC Ajax,2,1432,18.05,85.3
Eredivisie,2025-2026,AFC Ajax,3,1276,17.17,88.2
Eredivisie,2025-2026,AFC Ajax,4,1077,16.12,89.5
Eredivisie,2025-2026,AFC Ajax,5,869,15.17,95.1
Eredivisie,2025-2026,AFC Ajax,6,732,15.43,96.4
Eredivisie,2025-2026,AFC Ajax,7,563,14.41,93.8
Eredivisie,2025-2026,AFC Ajax,8,614,14.22,94.8
Eredivisie,2025-2026,AFC Ajax,9,702,14.93,96.2
Eredivisie,2025-2026,AFC Ajax,10,928,14.58,94.7
Eredivisie,2025-2026,AFC Ajax,11,1142,15.76,92.2
Eredivisie,2025-2026,AFC Ajax,12,1365,16.6,87.2
Eredivisie,2025-2026,AFC Ajax,13,1322,17.57,85.9
Eredivisie,2025-2026,AFC Ajax,14,1150,18.35,77.9
Eredivisie,2025-2026,AFC Ajax,15,1336,21.9,61.6
Eredivisie,2025-2026,FC Twente,0,1323,21.0,59.3
Eredivisie,2025-2026,FC Twente,1,1202,19.29,68.3
Eredivisie,2025-2026,FC Twente,2,1266,18.59,77.9
Eredivisie,2025-2026,FC Twente,3,1177,17.03,84.0
Eredivisie,2025-2026,FC Twente,4,883,17.43,90.4
Eredivisie,2025-2026,FC Twente,5,681,15.98,95.6
Eredivisie,2025-2026,FC Twente,6,564,15.31,95.6
Eredivisie,2025-2026,FC Twente,7,515,13.81,94.6
Eredivisie,2025-2026,FC Twente,8,550,13.81,94.0
Eredivisie,2025-2026,FC Twente,9,667,15.15,95.4
Eredivisie,2025-2026,FC Twente,10,732,14.27,94.3
Eredivisie,2025-2026,FC Twente,11,921,16.0,91.2
Eredivisie,2025-2026,FC Twente,12,1120,16.8,86.2
Eredivisie,2025-2026,FC Twente,13,1271,18.55,81.4
Eredivisie,2025-2026,FC Twente,14,1165,21.09,69.7
Eredivisie,2025-2026,FC Twente,15,1290,23.3,55.3
Eredivisie,2025-2026,FC Volendam,0,1239,27.09,53.5
Eredivisie,2025-2026,FC Volendam,1,949,20.64,72.2
Eredivisie,2025-2026,FC Volendam,2,956,18.77,81.8
Eredivisie,2025-2026,FC Volendam,3,733,17.14,82.3
Eredivisie,2025-2026,FC Volendam,4,622,16.18,86.7
Eredivisie,2025-2026,FC Volendam,5,533,16.34,94.2
Eredivisie,2025-2026,FC Volendam,6,435,15.49,95.2
Eredivisie,2025-2026,FC Volendam,7,416,15.3,95.2
Eredivisie,2025-2026,FC Volendam,8,501,14.95,93.8
Eredivisie,2025-2026,FC Volendam,9,550,16.87,96.7
Eredivisie,2025-2026,FC Volendam,10,564,15.93,93.8
Eredivisie,2025-2026,FC Volendam,11,603,16.98,86.6
Eredivisie,2025-2026,FC Volendam,12,782,18.28,84.7
Eredivisie,2025-2026,FC Volendam,13,859,19.12,78.2
Eredivisie,2025-2026,FC Volendam,14,882,21.25,66.0
Eredivisie,2025-2026,FC Volendam,15,1114,26.5,53.1
Eredivisie,2025-2026,Heracles Almelo,0,1238,27.32,48.9
Eredivisie,2025-2026,Heracles Almelo,1,817,19.47,66.2
Eredivisie,2025-2026,Heracles Almelo,2,827,18.35,77.6
Eredivisie,2025-2026,Heracles Almelo,3,730,17.77,79.3
Eredivisie,2025-2026,Heracles Almelo,4,587,16.0,85.3
Eredivisie,2025-2026,Heracles Almelo,5,475,15.43,93.1
Eredivisie,2025-2026,Heracles Almelo,6,453,16.28,96.7
Eredivisie,2025-2026,Heracles Almelo,7,431,15.68,92.6
Eredivisie,2025-2026,Heracles Almelo,8,460,14.86,91.7
Eredivisie,2025-2026,Heracles Almelo,9,500,15.52,96.4
Eredivisie,2025-2026,Heracles Almelo,10,478,15.38,93.1
Eredivisie,2025-2026,Heracles Almelo,11,594,16.2,85.2
Eredivisie,2025-2026,Heracles Almelo,12,750,17.09,81.7
Eredivisie,2025-2026,Heracles Almelo,13,843,17.56,80.3
Eredivisie,2025-2026,Heracles Almelo,14,858,20.65,69.7
Eredivisie,2025-2026,Heracles Almelo,15,1180,27.09,53.4
Eredivisie,2025-2026,Nijmegen Eendracht Combinatie,0,1516,26.18,54.2
Eredivisie,2025-2026,Nijmegen Eendracht Combinatie,1,1200,21.82,68.2
Eredivisie,2025-2026,Nijmegen Eendracht Combinatie,2,1118,17.67,79.3
Eredivisie,2025-2026,Nijmegen Eendracht Combinatie,3,907,16.2,83.5
Eredivisie,2025-2026,Nijmegen Eendracht Combinatie,4,739,14.67,88.1
Eredivisie,2025-2026,Nijmegen Eendracht Combinatie,5,599,14.4,94.7
Eredivisie,2025-2026,Nijmegen Eendracht Combinatie,6,609,16.42,97.2
Eredivisie,2025-2026,Nijmegen Eendracht Combinatie,7,536,15.61,95.3
Eredivisie,2025-2026,Nijmegen Eendracht Combinatie,8,535,15.44,96.1
Eredivisie,2025-2026,Nijmegen Eendracht Combinatie,9,625,16.24,96.3
Eredivisie,2025-2026,Nijmegen Eendracht Combinatie,10,675,14.61,93.9
Eredivisie,2025-2026,Nijmegen Eendracht Combinatie,11,726,14.76,86.5
Eredivisie,2025-2026,Nijmegen Eendracht Combinatie,12,941,15.68,80.0
Eredivisie,2025-2026,Nijmegen Eendracht Combinatie,13,1117,18.04,75.2
Eredivisie,2025-2026,Nijmegen Eendracht Combinatie,14,1006,19.01,74.0
Eredivisie,2025-2026,Nijmegen Eendracht Combinatie,15,1282,24.8,55.2
Eredivisie,2025-2026,PEC Zwolle,0,1360,24.98,52.9
Eredivisie,2025-2026,PEC Zwolle,1,934,20.41,66.4
Eredivisie,2025-2026,PEC Zwolle,2,860,17.81,80.1
Eredivisie,2025-2026,PEC Zwolle,3,733,17.0,85.3
Eredivisie,2025-2026,PEC Zwolle,4,673,15.21,90.3
Eredivisie,2025-2026,PEC Zwolle,5,497,15.5,92.0
Eredivisie,2025-2026,PEC Zwolle,6,492,14.84,95.3
Eredivisie,2025-2026,PEC Zwolle,7,488,14.15,93.9
Eredivisie,2025-2026,PEC Zwolle,8,481,14.81,94.4
Eredivisie,2025-2026,PEC Zwolle,9,560,15.76,95.4
Eredivisie,2025-2026,PEC Zwolle,10,537,14.89,94.8
Eredivisie,2025-2026,PEC Zwolle,11,642,15.57,90.0
Eredivisie,2025-2026,PEC Zwolle,12,887,16.84,85.6
Eredivisie,2025-2026,PEC Zwolle,13,864,18.15,80.8
Eredivisie,2025-2026,PEC Zwolle,14,834,19.4,66.4
Eredivisie,2025-2026,PEC Zwolle,15,1257,24.43,53.3
